POD,AvgSpentOnSnappFood
0.0655542294280306,3654559.373228886
0.1087193798331086,3167326.0015814663
0.1824459653347728,3116620.980783228
0.1410863362887849,2874970.8381087016
0.1052740108279532,3789970.878005584
0.1565624934317194,3229244.75515572
0.1221816489628094,3590717.533221232
0.1255091725395943,3537241.1684885146
0.0900464935155277,3363894.276496489
0.1153767249071962,3331640.568268049
0.1461316419528866,2920252.562717929
0.0832735844977759,3390321.757456843
0.1136755534612022,3168680.765081228
0.1520364681598661,3230544.186622109
0.0716822768624016,3494246.9446196915
0.1044564878117855,3756866.290555637
0.1144905689016066,3786746.772529022
0.081468315709104,3150512.750333058
0.0980763207632962,3105943.692527091
0.0733029905716063,3369815.136551772
0.130078612368912,3220319.5981120565
0.1671431123916857,3838475.891551413
0.1387028345457541,3068711.314680092
0.0954259230965103,3757106.2704283055
0.1380426094456025,3412291.613727852
0.1119964689634204,3823085.822591604
0.1122487797464852,3047694.22143992
0.1330358907967141,3191364.051416256
0.1382119910356986,3772555.2035289193
0.1102444943148145,3606909.9215103793
0.105911849632148,3154199.5828847717
0.1436172665929659,3517164.67061943
0.1108004855421652,3700734.416847314
0.0797134082828628,3281622.761297338
0.116414519890577,3502308.1090118475
0.1299543813633912,3778970.215447744
0.152750010332151,2914056.094369009
0.081289724124025,3383582.34741723
0.0767659946830486,3628548.671550086
0.101750509851053,3075665.108875856
0.1122288316205751,3647054.6413934464
0.0892347898561463,3316441.894341596
0.131780672028362,3596993.221688353
0.0971946446577855,3562774.1995732496
0.0839173341382542,3537114.1337802606
0.1197706358707537,3684498.392195988
0.1120467288538514,2985460.2686844696
0.1443825125912227,3195562.538910099
0.1022333750414424,3011044.794374705
0.1258355395280471,3406896.993578756
0.1311699470158694,3133248.4712839723
0.1414148299910926,3669105.509561874
0.1143850591770256,3426858.707348436
0.1420054428124174,3623985.9639188703
0.1295126618525506,3746785.0898787854
0.1634778124942609,2887114.399015801
0.0852690762945495,2993477.127665705
0.1240643851752856,3166301.507518464
0.1382396422700909,3809366.882529919
0.0830759644900508,3372721.0295769125
0.0877835436691235,3450096.4920144514
0.1321365555348226,3029576.3438521107
0.1272298560501782,3318588.9364661374
0.0720615351559684,3379894.411825261
0.0731362433218925,3335983.880739366
0.0852181339574814,3044475.438013784
0.1022843740820134,3595289.669674806
0.0799014961288292,3795463.358923417
0.1178964697729462,3701222.650175577
0.113847478771361,3843372.092767284
0.0800023021243722,3131127.8598592174
0.1146795709395647,3403652.8855486787
0.1342627750955052,2869891.423704896
0.1580704328796184,3034583.457595448
0.0634725670652774,3302896.790084036
0.1152793789668669,3110549.445592753
0.1062494479024008,3080261.818090937
0.1207156879841585,3607801.948902629
0.1062641785532257,3549938.5755752125
0.08251326675523,3457134.4279957428
0.1124963469655841,3313253.400596751
0.1154333187055656,3138991.9235603013
0.1056222229538829,3462387.133929156
0.0852416856225908,2913197.775273891
0.0800456098953749,3297706.868518315
0.1216636368158414,2885879.936808096
0.1122058222291907,3497759.458254856
0.1070474910846954,3260491.1431053397
0.1406778252836434,3447239.8304168875
0.1409040273105524,2985262.463951094
0.1015562740028096,3764155.621225441
0.1096208419554905,3208629.3119958965
0.1039343376605214,2967062.1409787005
0.1181716369053933,3184463.2340970607
0.1606786281075387,3170566.750927234
0.1259413403798762,2983419.344644236
0.1573282007993732,3093330.407709005
0.0275234995912665,3703541.795494272
0.1110596305271821,3149878.473168974
0.1704800988555745,2893368.0478261886
0.1518233413094978,3274993.281468733
0.1196130626048664,3101529.6000908487
0.1191813043466143,3088310.1108553726
0.1322287776098821,3341684.08731862
0.1145027943044567,3580869.3744435846
0.1030486215537448,2932609.174339876
0.123186897817297,3471746.603436456
0.1680974695057112,3336940.073658701
0.0536017555338873,3381203.711511551
0.1209390191672166,3484193.1005363627
0.1507079450329639,3203260.9529338083
0.1875223862169703,3514064.049194872
0.1415992135384611,3860590.206202161
0.1250446208527292,3273174.513232363
0.1279366319126121,3577598.0635184944
0.0772089300092278,3771142.259544539
0.1488788054197096,3419318.5299938894
0.1206967577118661,3047725.201341436
0.1337295612264666,3778857.493742685
0.1207069516362303,3574836.7546438323
0.1203135568810803,3775703.9190995977
0.1326847342917852,3625973.0698297294
0.1318469024632431,3026161.7375060245
0.130235991265227,2911741.255125111
0.1649855525285108,2901391.799517699
0.1014453457941403,3395100.772294134
0.1025775124708604,3592967.033207913
0.0654747191463192,3635198.26281936
0.1090256437071581,2879359.1628423305
0.1018900783229421,3708842.117053958
0.1016674145090244,3253344.736431025
0.146900443080433,3256255.444489599
0.1077675197770582,3698149.238499266
0.0699259289149607,3629413.081590477
0.0795413580980016,3660481.762759962
0.1294282463083829,3494862.410157366
0.1457399773841288,2991655.877009369
0.1429493696398852,3549028.0763252475
0.1018967145253456,2888122.679710748
0.1225433300484672,3284939.924112887
0.1368414615390768,2941430.182607665
0.1815842154068163,2940670.887091334
0.1189948940892687,3276217.8879510923
0.1293461316931379,3483321.913115337
0.0879491629018472,2983259.132706077
0.1607641044502853,3442555.8878371594
0.1149229205336447,3455691.099297209
0.0414353260888592,3769214.6721592993
0.1127334846302903,3653567.464661392
0.0677442824765428,3433378.4787541023
0.1301962540425931,3343148.757848428
0.1131957341003845,2907205.9820832647
0.1383229079081874,2936542.140734067
0.1032154674295994,3166878.0256040706
0.16324196529715,3475785.7381611974
0.1587107165021966,3598352.407341932
0.1016849219995152,3166461.7755787103
0.0863236907892157,3397399.046212731
0.1722806075899802,3337926.1803882257
0.0929148644614884,3684752.044868609
0.0636789247640961,3617078.630004422
0.1061978163086285,3781095.410083059
0.0936711392602783,3559021.87915602
0.128791715340525,3105388.790617269
0.1684307672483216,3030273.077218308
0.0711651836763524,3281591.9610208846
0.1166298255459668,3452007.6690955604
0.118645831763834,3587656.33364504
0.1734424737668988,3231688.3285342613
0.1866777204992055,3193119.403459074
0.1207187523172332,3617542.611501853
0.1256116687933362,3416345.831990085
0.1450526952040716,3531736.465955297
0.1447879141388884,3581516.2052936526
0.1003940590563036,3225196.702210105
0.1199146841489577,3203760.9728926625
0.128517095645872,3735236.241175832
0.1306523585449225,3650047.2035144297
0.1240395947524823,3269405.1750826645
0.1543723126693593,2897883.8290773835
0.066023256387391,3332878.7612075843
0.1476648638313043,3083437.427025209
0.1161531304292227,3527041.162776716
0.115971844644042,3169627.8904979574
0.094007310242841,3858983.662413126
0.1524409701931202,3846059.085092293
0.0771090647185312,3475581.982909546
0.0798546030378333,3451926.721331806
0.1462573385051978,3193165.44362518
0.15188540114887,3249743.4733510334
0.0818874000851794,3042929.875986179
0.1503856406675318,3441542.8889132766
0.1087233689658547,3418799.660119253
0.1786773851599118,3042620.567045032
0.1370298549378807,3049524.7031962085
0.1155497244749051,3502930.0221061725
0.0437892355026149,3313529.174154081
0.1675788882910663,3135286.9836672232
0.1303893519836533,3055915.79398719
0.107917032358479,3234522.908366661
0.1742406155070506,3660414.0790684894
0.1244656823784541,3131115.986983671
0.0926411452140927,3856360.804498744
0.1239229134725615,2916398.6761834607
0.1064326114099405,2962419.066519705
0.1918339091253798,2979507.0271578585
0.1538262117660727,3812198.272879158
0.1319608710880558,3496801.225279148
0.1047713980885417,3857430.374863557
0.1255162926265655,3528408.5545386984
0.0921692827270075,2926572.1574406675
0.1479490501128182,3339344.115591755
0.1179300225773904,2912867.1320798085
0.0894190686470862,3818225.0849970393
0.0621381387451211,2951986.9361696425
0.1480868712952573,3302155.778683127
0.1309209074101939,3784378.8262217054
0.1243962322146454,3285773.017444487
0.1405471662726767,3310903.983490711
0.1398268699027612,3784923.8214124897
0.148561736343271,3624745.7844313295
0.0902544558752909,3498439.875750107
0.0826992163707189,3401600.108523934
0.1442730962635273,3805326.15061538
0.1615264527959067,3066674.459729012
0.1007144317110387,3442692.618638887
0.13986282962831,3705984.5426435615
0.1213394607160956,3193650.823077962
0.1274933108290307,3231704.003550907
0.1498215959587598,3021587.907649613
0.1753059794102969,3198223.9373351107
0.1287568222406456,3308356.5500231697
0.099037465491341,3083725.094398581
0.1520830662183215,2934153.6510214666
0.099215111185403,3439787.990732493
0.0938183310345416,3858515.837516605
0.1181470068918915,2915847.154964613
0.0762439564286093,3059384.884971702
0.1258951556132663,3751737.572829674
0.0932963720333196,3791813.712977223
0.1027797764166847,3592067.9137239
0.0880691651166352,3464387.99748917
0.1570339903794929,3664928.630262116
0.1497383589548142,3109617.810329384
0.11636828451052,3316684.11875345
0.1389209403266967,2971775.904176202
0.1072486113954686,2947440.2649571584
0.1038575137669724,3022415.424517354
0.1439712071574422,3071464.1348634246
0.1042347521063143,3175327.027911905
0.1243117627057378,3614505.601444347
0.1413742367672051,3567894.0943235517
0.1310664315346406,3168634.7431677827
0.1826252522017789,2956422.379525146
0.1304671006165824,3651274.9104185705
0.067666150595724,3453071.1447514845
0.0697827518133679,3455023.1052146764
0.0766681988322841,3799196.6752790944
0.1161898891076634,3544717.6635675104
0.0552670940689682,3510488.5591982603
0.1566129329932027,3037480.0953493146
0.1219765043630386,3572254.8388023637
0.0572879028616606,2891372.210178327
0.1174732287143034,3583285.174522872
0.1158312922163243,3440271.152675933
0.1498474483394519,3079987.151662655
0.0988180571060075,3440936.3177045207
0.1207617104376369,3690904.145913495
0.1251154867289098,3227185.485559354
0.1277982154762811,3542146.65211229
0.0662308198985244,3304844.0403737016
0.1455372562386749,3593143.498960307
0.1185412744401071,3059959.9776616585
0.1015684927140763,2945124.001276409
0.1399871264727818,2950932.732688225
0.123204498863999,3840383.920812801
0.1232623800090092,3292252.508233559
0.1251016296013308,3031367.174926296
0.1397674173044653,2968588.184853564
0.1201048166081082,3144513.081926439
0.1068357209484929,3746808.693008635
0.153825021694532,3587620.408058118
0.0989623888267902,3285701.9496880546
0.130781143970389,3237868.099909731
0.1058314000125507,3103443.834275645
0.1177356777015892,3150331.7154626083
0.1325998741743122,2942410.50763297
0.169465514323852,3504086.166750331
0.1099266605021239,3320550.1979484777
0.1274387498788504,2933629.1045650644
0.0907597482034378,3744912.624689544
0.1410259489378091,3574258.205348784
0.1069654236907404,3531370.269164061
0.0998258067715701,3149267.172039851
0.1344773292921269,3546634.802798761
0.1256862365420099,3315771.405248036
0.0778768771075072,3076291.860419221
0.10450697672646,3397196.284186462
0.1020310159703983,2988700.4137202944
0.1282225790571794,3199686.4681920707
0.0994388721733799,2960642.406598687
0.0818252589739824,3327752.127126574
0.1215215831381736,3868507.279852449
0.0921765479577192,3741874.541944755
0.1254980547413427,3227990.89093597
0.0304503321728712,3626438.911933554
0.1298686532603922,3141359.844838248
0.1667498483728439,3183017.966432119
0.1667449421640179,3656272.86458769
0.1196510399028356,3718154.6803710833
0.0531561895736576,2937627.782623537
0.1189397337620008,3258110.963586772
0.1108844538830545,3493455.090600385
0.1120431503549766,3242709.9835794074
0.166670807099404,3719445.698498104
0.1223768944243636,3558828.004977579
0.0783873332659438,3000386.889935784
0.1308064862304937,3426877.713686991
0.1159360337805184,3418680.1048620567
0.079053904642837,2912799.327970083
0.1043575063424703,2875640.242473864
0.1471213264263634,3495000.816695621
0.1346256939799644,3770358.14865156
0.1255931742570322,3741543.611217182
0.1560700649970307,3797047.6428382993
0.0946606344693313,3836563.16409316
0.0918440241305312,3585411.8862779923
0.0980901726524462,3521705.0847703544
0.1085031475332358,2970269.753215108
0.1287727375756632,3701309.307612428
0.0708191007460671,3198656.663795283
0.1641783833524113,3543165.8414180325
0.1085624073394516,3204198.0782466843
0.1352255201083828,3333827.926384699
0.1205483483858127,3561764.4307846343
0.1053896339788857,2977769.6852668566
